,datetime,title,content
817,2019-06-21 06:34:10,,【违约债券市场化转让机制日渐成形】根据中诚信国际提供的数据显示，截至2019年6月10日，债券累计违约金额超过2113.5亿元，债券累计违约率达到0.87%左右。今年以来，到期违约债券交易制度开始试水，外汇交易中心通过匿名拍卖、北金所则通过动态报价探索到期违约债券的市场化处置，提高违约债券的二级市场流动性。不少市场人士分析，目前违约债券转让试点有望形成较完善的到期违约债券交易机制，推动不良债券市场交易活跃度的提升。
818,2019-06-21 06:16:55,,【人民日报：把科创板建设好发展好】人民日报刊文指出，通过科创板架起金融资本与科创要素的桥梁，无疑是最能够体现金融对实体经济支持、对高质量发展支持的途径之一。科创板对我们完善资本市场基础性制度建设、深化金融改革开放、推动科技创新都具有重大意义。就市场各方而言，需要既保持热情，又保持理性冷静，共同应对可能出现的各种问题，共同遵循资本市场内在规律，一起携手把科创板建设好、发展好。
819,2019-06-21 06:16:02,,【电规总院：未来3年电力供需将呈结构性趋紧态势】电力规划设计总院发布《中国电力发展报告2018》，报告预测2019年至2021年，全国电力供需形势将全面趋紧。仅考虑目前已明确可投产的电源，在跨省区电力流安排能够落实的前提下，河北、江苏、浙江、安徽、湖北、江西、广东、广西、河南、海南未来3年电力供需持续偏紧或紧张。辽宁、山东、上海、福建、四川、甘肃、云南、贵州未来3年电力供需由宽松或基本平衡转为偏紧或紧张。（经济日报）
820,2019-06-21 06:02:48,,据CME“美联储观察”：美联储7月降息25个基点至2.00%-2.25%的概率为75%，降息50个基点的概率为25%。；9月降息25个基点至2.00%-2.25%的概率为12.7%，降息50个基点和75个基点的概率分别为66.5%和20.8%。
821,2019-06-21 05:58:51,,【50ETF期权成交创天量 6月认购合约最高暴涨17倍】昨日A股强势大涨，沉寂了一段时间的50ETF期权认购合约全线暴涨，备受市场关注。其中，50ETF认购2950合约、认购3000合约、认购3100合约、认购3200合约等多个6月合约涨幅一度超过10倍，“网红”认购3000合约最高更是涨了17倍。（证券时报）
822,2019-06-21 05:57:15,,美国芝加哥商业交易所：上调2019年6月COMEX黄金期货保证金8.8%，至3700美元/手合约，之前为3400美元/手合约。
823,2019-06-21 05:55:39,,【 美国芝加哥商业交易所 上调WTI原油和柴油期货保证金】将NYMEX原油期货2019年8月合约保证金上调5.8%，至3650美元/手合约，此前为3450美元。将纽约港超低硫柴油期货2019年7月合约保证金上调4%，至3925美元/手合约，此前为3775美元。
824,2019-06-21 05:39:26,,【美联储降息渐行渐近 美元大熊出笼在即】随着美联储鸽派转向、美国国债收益率大跌，美元有望进入“温和熊市”。Amundi Pioneer Asset Management的Paresh Upadhyaya如是认为。他表示，由于美国短期利率更加接近世界其他地区的收益率，洲际交易所美元指数可能会从当前水平下跌5%至10%。周四，美国10年期国债收益率触及1.97%，为2016年以来的最低水平，而衍生品市场则定价美联储在7月会议降息超过25个基点。美元指数本月累计下跌大约1.12%，有望创去年12月以来最大月跌幅。
825,2019-06-21 05:35:35,,墨西哥总统AMLO：墨西哥将加大对南部边境的控制力度。
826,2019-06-21 05:31:16,,投行Robert W. Baird & Co.市场策略师Michael Antonelli：美联储潜在的降息可能更多地是为了抵御风险，而不是对风险做出反应，它可能旨在经济扩张，抵消贸易局势的影响。
827,2019-06-21 05:24:23,,纽约尾盘，美元指数下跌48.4点或0.5%，报96.634，盘中一度走低至96.567，最近两个交易日累跌约1.04%。
828,2019-06-21 05:23:26,,离岸人民币（CNH）兑美元报6.8609元，较周三纽约尾盘涨337点，盘中整体交投于6.8957-6.8480元区间。
829,2019-06-21 05:08:33,,下半年券商投资策略密集亮相，A股仍然具有提升估值空间。（证券日报）
830,2019-06-21 05:01:53,,【500ETF规模份额双创新高 可能是险资等机构借道入场】近日，南方中证500ETF规模及份额双创新高，成为了全市场最大的股票ETF。业内人士分析，背后或许是险资等成熟机构投资者在配置。同时，可能有个人投资者利用500ETF搏反弹，而各类智能投顾等定投工具也为个人投资者资产配置提供了助力。（中国证券报）
831,2019-06-21 05:01:15,,【内外部积极因素提升A股风险偏好 机构给出市场配置三条主线】昨日，在金融股带动下，两市展开强势反弹，上证指数逼近3000点。分析人士表示，内外部因素的积极变化有助于提升市场风险偏好，A股市场中短期将维持向好格局。机构建议，从三条主线进行市场配置：第一，政策发力主线。提振内需是政策的必然选择，可以布局估值相对较低的汽车、家电、建筑建材、房地产等龙头。第二，外资偏好主线。外资长期偏好的是消费和金融龙头，业绩好叠加估值合理偏低的食品饮料、银行、保险板块龙头值得重点关注。第三，科创板与国企改革主线。科创板大概率三季度正式开市，一些先进制造、创新药等“硬科技”方面有望受到刺激。（中证报）
832,2019-06-21 05:00:30,,【中证报头版：完善股权激励制度 提高央企“金手铐”成色】中国证券报头版刊文称，随着央企混改步入批量落地期，股权激励已成为打造世界一流企业不可回避的改革选项，对于目前实施过程中所存在激励不足、约束过度等问题，建立市场化激励约束机制势在必行，关键是要做好方案设计，明确权益与红线，强化责任和实施的效率效果。推动国企尤其是央企控股上市公司实施股权激励正成为混改下一步着力点。业内人士认为，在推动完善央企控股上市公司股权激励制度方面，应赋予激励措施相应的灵活性，完善高管薪酬与股票市值挂钩机制，设定科学合理的考核目标，提高央企“金手铐”成色，为央企发展注入新动能。
833,2019-06-21 05:00:00,,【6月房企掀起新一轮海外发债潮】在当前境内发债环境持续收紧的情况下，6月多家房企发起新一轮的海外发债浪潮。据不完全统计，截至6月20日，已经有10余家房企发行及拟发行海外债，预计发行规模将超30亿美元。业内预计，今年下半年房地产信贷政策或继续收紧。在境内融资不断收紧的当下，房企发行海外债仍是维持规模增长的必要途径。房玲指出，“未来如何在融资渠道上寻求突破，有效地降杠杆、降负债，将是房企们面临的主要挑战。”（经济参考报）
834,2019-06-21 04:29:22,,【IMF：中国资产纳入国际指数或在两三年内吸金4500亿美元】国际货币基金组织分析师Sally Chen、Dimitris Drakopoulos和Rohit Goel周三在博客文章中写道，随着更多中国金融资产被纳入国际市场指数，未来2-3年可能会有多达4500亿美元的“基准驱动投资组合流入”中国。分析师提及中国两种债券纳入彭博巴克莱全球综合指数，以及预期中的债券和股票纳入富时和摩根大通指数，若纳入中国企业和地方政府债券，可能会使资金流入进一步增加。
835,2019-06-21 04:25:06,,受国际金价和油价走高影响，黄金股和油气股表现强劲。个股方面，巴里克黄金收涨逾5.6%；Slack上市首日收涨超48.85%；甲骨文财报利好获多家投行看好，收涨8.22%；特斯拉遭高盛削目标价，收跌超3%。
836,2019-06-21 04:04:35,,【标普500指数收盘上涨1%，4月以来首次收于纪录高位】道指涨0.94%，纳指涨0.8%。
837,2019-06-21 04:02:43,,  麦当劳据悉正在汽车餐厅测试语音点餐服务。 同时正在为厨房发展自动化技术。
838,2019-06-21 04:01:35,,伊朗致函联合国表示将捍卫自己的领土、领海和领空。
839,2019-06-21 03:56:42,,摩根士丹利分析师Keith Weiss：受数据库和数据库选项销售强劲推动，甲骨文第四季许可证收入强劲反弹，这可能会重新引发有关该公司增长潜力的争论。 但是现在就将一个季度的数据视为趋势还为时过早，调查工作表明甲骨文的数据库支出意愿疲弱，随着行业转向云计算，该公司的IT预算正在减少。
840,2019-06-21 03:48:46,,加拿大皇家银行全球大宗商品策略主管Helima Croft：油价还有进一步上涨的空间，这取决于接下来会发生什么。 [此前报道称伊朗在霍尔木兹海峡击落了一架美国无人机]
841,2019-06-21 03:34:46,,【“1元股”已达58只 参与交易需谨慎】自5月份以来，沪深两市“1元股”扩容明显。根据choice数据显示，5月1日，沪深两市“1元股”仅有18只，截至6月20日，沪深两市新增“1元股”超过40只，已有58只。其中，华泽退、众和退、*ST雏鹰、金亚科技、*ST华业、退市海润、*ST大控等7只个股已跌破面值(1元)，变成“仙股”。（证券日报）
842,2019-06-21 03:25:37,,Bitfinex平台报价显示，比特币一度触及9500美元关口，刷新2018年5月以来高位。
843,2019-06-21 03:23:27,,瑞穗美国首席经济学家：预计美联储2019年剩余时间内维持利率不变。
844,2019-06-21 03:23:06,,【美国天然气期货收盘创三年新低】美国天然气期货收盘跌4%，报2.1850美元/百万英热，创2016年5月27日以来的最低收盘价，也是本月以来的最大单日跌幅。此前，美国能源信息署（EIA）报告显示截至6月14日当周，天然气库存增幅超预期，达1150亿立方英尺。分析表示，随着7、8月用电量增加，天然气将需要被用来满足电力消耗需求，预计库存增加的情况不会持续太久。
845,2019-06-21 03:21:48,,美国参议院银行业委员会主席Waters：政府应该考虑强迫Facebook中止其加密货币项目。
846,2019-06-21 03:21:27,,【德银预计美联储继续对其美国业务设限】德意志银行的高管们预计即使该行通过了年度压力测试，美联储仍会继续对其美国业务实施限制。据知情人士透露，该行的高管希望自去年测试失败后，他们在风险管理和资本规划流程方面所做的改进可以使其在今年有条件地通过测试。高管们的信心据悉来自于近几个月与美联储官员的对话，不过美联储并未作出最终的决定，该行仍有可能迎来5年内的第四次不及格。德银的发言人对此表示“由于结果未知，我们无法证实任何消息。我们尊重这一过程，也会尊重美联储的决定。”
847,2019-06-21 03:16:12,,【楼市调控“掐尖”趋势明显 西安三维度升级限购政策】《证券日报》记者从西安市住房保障和房屋管理局了解到，为深入贯彻落实中央“房子是用来住的，不是用来炒的”定位精神，坚决遏制投资投机性购房需求，稳定住房市场发展，西安市促进房地产市场平稳健康发展协调领导小组发布《关于进一步加强住房市场调控管理的通知》。（证券日报）
848,2019-06-21 03:15:37,,【今年已有66家公司戴帽“*ST” 退市企业数量或大增】根据不完全统计，沪深股市今年以来退市力度大幅加强，截至目前有9家公司被暂停上市，66家被特别处理(戴帽“*ST”)。5月份，沪深交易所决定，依法依规对*ST海润、*ST上普等4家公司的股票实施终止上市，再次向市场表明了沪深交易所切实担起退市主体责任、严把退市出口关、坚持“有一家退一家”的监管态度。（证券日报）
849,2019-06-21 03:07:29,,【 今年以来36家上市公司被举牌 】 据不完全统计，今年以来已经有36家上市公司被举牌；仅5月份以来就有10家公司被举牌。其中，江苏神通、凌钢股份与乾照光电被多次举牌，梅雁吉祥被多家公司举牌。（中证报）
850,2019-06-21 03:00:31,,【 500ETF规模份额双创新高 】 据交易所公开数据统计，6月19日当天，南方中证500ETF份额净增加3.22亿份，资金净流入达到16.81亿元。从整体份额规模来看，南方中证500ETF基金份额升至89.27亿份，基金资产规模升至465.83亿元，双双创下历史新高。Wind数据统计发现，南方中证500ETF已经是目前市场上规模最大的股票型ETF。业内人士分析，背后或许是险资等成熟机构投资者在配置。（中证报）
851,2019-06-21 02:59:29,,【证券时报：美联储降息渐行渐近 全球新一轮宽松周期开启】市场对美联储降息预期进一步强化，虽然目前市场一致预期美联储降息渐行渐近，但在降息落地的具体时点上仍有分歧，主流观点认为7月就可看到降息，也有观点认为本轮宽松的首次降息或要等到今年四季度。不论究竟何时落地，可以确定的是，美联储降息的脚步越来越近，全球新一轮货币政策宽松周期已经开启。对中国而言，美国货币政策转为宽松，会为国内货币政策宽松打开更多空间，但由于目前政策基调更强调不搞强刺激、支持民企小微等，预计后续仍将以结构性宽松为主基调，定向降准仍有空间，在降低利率水平方面，更可能的操作是结合利率并轨改革逐步引导融资成本的进一步下降，而非过去的降低存贷款基准利率。
852,2019-06-21 02:56:41,,【谷歌将放弃其平板电脑计划 】 谷歌将不再致力于制造自己的平板设备。谷歌发言人称，该公司已停止生产两款尚未发布的平板电脑，也不会推出Pixelbook Slate的后续产品。（Business Insider）
853,2019-06-21 02:51:07,,沃尔玛： 同意与美国证券交易委员会达成行政命令协议，已解决关于违反《反海外腐败法》账簿记录和内部控制规定的调查结果。 公司同意支付的2.827亿美元的罚金不会对沃尔玛的财务业绩产生实质性影响。
854,2019-06-21 02:39:15,,俄罗斯卢布兑美元上涨1.33%，暂报62.8939卢布，徘徊于欧股收盘后录得的日高62.8769卢布附近。欧盟发言人称，欧盟首脑们在峰会期间一致决定，将对俄罗斯的制裁措施再延长六个月时间。
855,2019-06-21 02:35:57,,布伦特原油期货维持大约4%的涨幅，暂报64.30美元/桶，徘徊于欧股收盘前录得的日高64.82美元/桶。伊朗外长Zarif称，被伊朗击落的美国无人机是在隐形模式下从阿联酋起飞的。
856,2019-06-21 02:34:50,,WTI 7月原油期货收涨2.89美元，涨幅5.38%，报56.65美元/桶。
857,2019-06-21 02:33:47,,上海黄金交易所黄金T+D晚盘收盘上涨0.89%报309.69元/克；上海黄金交易所白银T+D晚盘收盘上涨0.77%报3663.00元/千克。
858,2019-06-21 02:30:54,,上期所原油期货1908合约夜盘收涨3.59%，报441人民币。
859,2019-06-21 02:10:10,,ICE 10月原糖期货收跌0.5%，报12.68美分/磅。ICE 8月白糖期货收跌0.3%，报331.70美元/吨。
860,2019-06-21 02:09:34,,【纽约期金创三年最大单日涨幅，并录得将近六年最高位】COMEX 8月黄金期货收涨48.10美元，涨幅3.6%，创2016年6月份以来主力合约最大单日美元和百分比涨幅，报1396.90美元/盎司，一度录得2013年9月份以来主力合约盘中新高。
861,2019-06-21 02:04:36,,【嵌套次数受限、双GP模式被叫停 中小型私募基金遭遇“生死劫”？】前基金业协会已不允许双GP私募产品备案。在业内人士看来，主要是部分私募机构通过双GP运作模式，向民间机构提供私募产品发行募资的通道，帮助后者实现自融或资金池运作。（21世纪经济报道）
862,2019-06-21 01:57:51,,【美国大型银行年度压力测试结果即将公布】美联储将于6月21日和6月27日公布大型银行年度压力测试结果。接受压力测试的银行包括摩根大通（JPM.N）、美国银行（BAC.N）、花旗集团（C.N）和高盛（GS.N）等在内的18家银行，去年接受测试有35家银行。美联储允许资产一般在1000亿美元至2500亿美元之间的公司按照两年一度的新计划跳过今年的测试。目前市场的共识是，这些银行的资本金基本充足，应该能够通过美联储的测试，预计通过后多数银行将宣布两位数的股息增长。
863,2019-06-21 01:57:16,,"
【美联储立场转趋鸽派 欧元区国债价格普涨】欧元区国债收益率周四下跌，其中多国国债收益率下探历史新低，因早先美联储FOMC决议为降息打开大门。瑞穗利率主管Chatwell表示，“欧洲央行的反应将会很积极，其他一开始已经在放松政策的央行将不得不加快步伐。”十年期美债收益率自2016年11月以来首次跌破2%，美债收益率下跌引发欧债跟随，西班牙十年期国债收益率跌至历史新低的0.36%，十年期德债收益率跌至-0.31%，测试本周创下的纪录低位（-0.329%）。"
864,2019-06-21 01:47:34,,【八部门开启网剑行动 海外代购将迎严监管】记者20日从市场监管总局获悉，市场监管总局、发展改革委、工业和信息化部等8部门将于6月至11月联合开展2019网络市场监管专项行动(网剑行动)，将严格海外代购行为监管，加大对跨境电商进出口环节整治力度。（经济参考报）
865,2019-06-21 01:46:42,,【北京20万单车被清理：押金企业“还不起” 消费者该怎么办】三年前，共享单车的横空出世，让它迅速成为资本的宠儿，然而，经历了一番圈地混战之后，共享出行行业似乎进入了比赛的下半场，不少高调入局的企业黯然离场，车辆投放过量、乱停乱放、押金难退等乱象频出，也对城市管理、行业监管提出新的要求。（央视财经）
866,2019-06-21 01:44:34,,花旗集团以Doshi为代表的分析师们认为：在美联储释放偏鸽派的货币政策立场之后，黄金价格看涨至1500美元/盎司是合理的预期。
867,2019-06-21 01:34:25,,周四欧市尾盘，德国10年期基准国债收益率下跌3.0个基点报-0.318%，逼近6月18日录得的盘中历史最低位-0.328%。
868,2019-06-21 01:29:52,,美国议员Cicilline：Facebook与谷歌收购竞争对手以垄断市场。
869,2019-06-21 01:23:29,,美国天然气期货跌势扩大，现跌超5%至日低的2.159美元/百万英热。
870,2019-06-21 01:22:44,,英国财政大臣哈蒙德：金融监管条例审查的第一阶段，将采取行动改善监管机构之间的协调。
871,2019-06-21 01:17:57,,【特朗普：预计美联储主席鲍威尔“最终”将下调利率】美国总统特朗普周四表示，预计美联储主席杰罗姆·鲍威尔“最终”将下调利率。“他本该早点这样做，不可能事事周全，最终他会做正确的事。”特朗普表示。本周早些时候特朗普曾再次暗示可能撤掉鲍威尔的主席职位。注：美联储在周三发布的政策声明中称，经济前景面临更大的不确定性，可能会导致降息。鲍威尔周三在新闻发布会上表示，他预计将任满四年任期。
872,2019-06-21 00:54:37,,【经参头版：释放消费潜力必须增强居民消费能力、稳定就业预期】年初以来，从部委到地方都在出台促消费政策，包括放松汽车限购政策和发展夜间经济等。但如果要真正释放消费潜力，还需要在改革体制机制方面发力。一是增强居民消费能力和消费意愿。一方面，要深化收入分配制度改革、完善财税金融土地配套改革，确保居民收入增长具有持久性，增强居民消费能力；另一方面，要在“大力发展住房租赁市场特别是长期租赁”“建立健全覆盖城乡居民的基本医疗卫生制度”等方面做出统筹安排，减少居民后顾之忧，驱动消费意愿提升。二是稳定就业预期。因为只有就业稳，居民才能收入稳、信心稳，进而带动消费稳。政府应通过进一步深化“放管服”改革、制定《优化营商环境条例》、更大规模减税降费等，增强企业信心，稳定就业预期。
873,2019-06-21 00:53:00,,WTI原油期货维持5.5%的涨幅，暂报56.72美元/桶，整体上徘徊于日高57.02美元/桶附近。据Politico报道，美国白宫邀请国会山领导层出席伊朗简报会议。
874,2019-06-21 00:50:17,,【国内油价将迎年内第四次下调】从多家社会监测机构了解到，近期国际原油震荡走势明显，受此影响，国内油价将在6月25日迎来今年第四次下调。油轮遇袭、贸易风险有所释放等消息助推国际油价上涨，但需求疲软始终令国际油价反弹受限。截至6月19日收盘，WTI原油期货和布伦特原油期货双双收跌，受此影响，国内参考的变化率稳居负值范围，本轮成品油零售限价下调已成定局。（经参）
875,2019-06-21 00:49:33,,神经疾病基因疗法新锐公司Prevail Therapeutics上市首日开始交易急挫超16%，失守发行价17美元。
876,2019-06-21 00:48:29,,美国地质勘探局：东帝汶的帝力以北128公里处发生5.1级地震。
877,2019-06-21 00:46:07,,【 小微企业金融支持政策持续发力 】 据悉，多部门正就金融支持小微企业展开新一轮部署，筹划一揽子缓解小微企业融资难的重大举措。未来将推动商业银行改变小微企业的贷款方式，推动银行信贷和股权投贷联动，大力发展资本市场。此外，新一轮普惠金融发展规划等重磅文件也将酝酿出台。（经参）
878,2019-06-21 00:43:12,,【权威人士：长三角生态绿色一体化发展示范区将设在上海青浦、苏州吴江和浙江嘉善的交界处】长三角三省一市一体化建设进入全面提速阶段。记者获悉，作为长三角一体化改革突破口的长三角生态绿色一体化发展示范区的相关方案正在制订。据权威人士透露，长三角生态绿色一体化发展示范区，采用生态导向发展战略，将设在上海青浦、苏州吴江和浙江嘉善的交界处，由于其以县域面积为基本单元达2300平方公里，因此，将以其中6个建制镇的数百平方公里为示范区启动区域，率先落地一批一体化改革措施。重点包括规划、土地、投资管理、要素流动、财税分享、公共服务政策、生态管控、公共信用等方面。（经济参考报）
879,2019-06-21 00:40:59,,【伦镍涨至三周新高，投资者在美联储释放降息信号之际看好需求前景】LME期铜收涨0.9%，报5973美元/吨，一度涨至6027美元/吨、为5月21日以来盘中最高位。LME期铝收跌0.1%，报1781美元/吨，一度涨至1807.50美元/吨、录得5月31日以来盘中最高位。LME期锌收跌0.4%，报2468美元/吨。LME期铅收涨0.5%，报1903美元/吨。LME期镍收涨1.7%，报12300美元/吨，创5月28日以来收盘新高。LME期锡上涨1.3%，报19150美元/吨。
880,2019-06-21 00:39:15,,【 苹果发布自愿召回和更换计划】 要求消费者停止使用受影响的15英寸的MacBook Pro笔记本电脑。 自愿召回数量有限的旧一代15英寸MacBook Pro笔记本电脑，这些电脑或存在过热的问题，并构成安全风险。 召回的机型主要是在2015年9月至2017年2月期间销售的，可以通过产品序列号识别。
881,2019-06-21 00:34:42,,惠誉确认土耳其七家银行机构的评级，前景展望为负面。
882,2019-06-21 00:19:58,,VIX涨幅超过10%，刷新日高、并迫近15.90。
883,2019-06-21 00:17:08,,美国总统特朗普：美国与加拿大在立法部门批准美国墨西哥加拿大贸易协议（USMCA）上还有很长的路要走。
884,2019-06-21 00:16:36,,【避险资产集体走高】国际黄金涨2.2%，重回1390美元/盎司，国际白银涨超2%至15.45美元/盎司，美元兑日元USD/JPY跌0.7%刷新日低至107.32。
885,2019-06-21 00:08:46,,美国版“钉钉”Slack首日挂牌交易股价拉涨超50%，市场参考价为每股26美元。Slack是纽交所史上第二家直接上市的公司。
886,2019-06-21 00:08:29,,法国官员：恐怕6月20日无法完成关于确立欧盟领导层候选人的工作，法国希望在6月20日将候选人名单缩短。
887,2019-06-21 00:05:31,,英国央行行长卡尼：同时需要适用最高规格的反洗钱和消费者保护标准。
888,2019-06-21 00:05:01,,英国央行行长卡尼：系统性重要性支付方式必须面临最高规格的监管。 LIBRA应当是支持竞争且开放的平台，允许用户以平等的条款加入。
889,2019-06-21 00:03:35,,英国央行行长卡尼：在Facebook新推Libra等新支付工具之前，相关监管部门必须先确立相应的规则。
890,2019-06-21 00:00:09,,沃尔玛就巴西分公司贪污事件支付和解金额1.38亿美元。
891,2019-06-20 23:57:50,,【 Libor创下2009年以来最大跌幅 】 洲际交易所（ICE）数据显示，三个月期美元伦敦银行间拆放款利率（Libor）周四下跌4.3个基点，为10年来最大跌幅，因市场正在定价美联储降息预期。
892,2019-06-20 23:53:51,,Iamgold涨超10%，报3.31美元，此前有报道称中国黄金据悉考虑竞购该公司。
893,2019-06-20 23:53:32,,【 富国银行：将甲骨文目标价上调至65美元 】 富国银行分析师Philip Winslow将甲骨文的目标价从60美元上调至65美元，此前该公司公布的第四季业绩超过了市场对其营收、营运利润率和每股盈收的普遍预期，因其数据库产品的强劲表现，以及与自主数据库相关的业务尤其引人注目。分析师认为甲骨文的自主数据库是具有差异化的，且定位良好，相信它有能力降低劳动力成本和错误率，同时以更少的部署工作提高生产率。Winslow重申对该股的增持评级。
894,2019-06-20 23:42:51,,在岸人民币兑美元（CNY）北京时间23:30收报6.8523元，较周三夜盘收盘涨510点。成交量386.18亿美元，较周三增加75.42亿美元。
895,2019-06-20 23:42:14,,欧股全线收涨，德国DAX指数收盘上涨45.48点，涨幅0.37%，报12354.01点；英国富时100指数收盘上涨23.46点，涨幅0.32%，报7427.00点。
896,2019-06-20 23:36:37,,WTI原油期货维持5.5%的涨幅，徘徊于日高57.02美元/桶附近。伊朗外长Zarif称，伊朗不寻求战争，但也会捍卫自己的领空，伊朗将向联合国报告美国的“入侵”行径。
897,2019-06-20 23:31:57,,焦炭夜盘收跌0.70%，焦煤收跌1.21%，动力煤收涨0.03%；铁矿石收涨2.52%。橡胶夜盘收平，沥青收涨2.69%。豆粕夜盘收涨1.22%，菜粕收涨2.61%。
898,2019-06-20 23:27:16,,美国国家安全委员会发言人：美国国家安全顾问博尔顿将于6月23日与以色列总理内塔尼亚胡会面。
899,2019-06-20 23:23:14,,Sprint扩大跌幅至2.08%，此前有消息人士透露美国司法部可能在周五批准Sprint与T-Mobile US的合并交易。
900,2019-06-20 23:22:47,,【创业板82家企业总市值低于20亿元 】Wind统计数据显示，截至6月20日收盘，创业板共有82家企业总市值低于20亿元（剔除金亚科技、千山药机）。进一步剔除掉2017年以后上市创业板企业，共有51家总市值低于20亿元。在这51家企业中，天翔环境、普丽盛等13股2018年净利润为负数，其中，先锋新材、迪威迅连续两年亏损。（证券时报）
901,2019-06-20 23:19:36,,CNBC投资记者Thomas Franck：美国无人机被伊朗击落之前，美国指责伊朗是近期波斯湾地区油轮被攻击的幕后推手。美国和伊朗的紧张关系导致原油价格飙升。任何对霍尔木兹海峡石油运输的威胁都可能会削减原油供应。支撑油价的另一个因素是，市场预期美联储可能在下次会议上降息，刺激全球最大石油消费国的经济增速。
902,2019-06-20 23:09:34,,【上海：挂号网站不得提供任何形式的加价预约挂号服务】20日，上海市卫生健康委召集7家第三方预约挂号平台，进一步明确有关预约挂号管理规定，要求规范、诚信提供预约服务，不得提供任何形式的加价预约挂号服务；同时约谈上海挂号网（优医岛），要求立即整改加价挂号的违规行为。（新华社）
903,2019-06-20 23:06:52,,高盛：预计美国十年期国债收益率将跌至1.75%，如果美联储降息2-3次，收益率曲线将更加陡峭。
904,2019-06-20 23:01:29,,螺纹期货夜盘收涨0.29%，热卷收涨0.14%。
905,2019-06-20 23:00:51,,【九华经建投付息违约 城投非标产品危机再现】记者获悉，湘潭九华经济建设投资有限公司的多个“非标”融资产品出现付息逾期，涉及多家信托机构。（21世纪经济报道）
906,2019-06-20 22:54:37,,PVM Oil Associates分析师Tamas Varga表示，在原油处于数天盘整状态后，地缘政治在帮助原油多头实现惊人反弹。WTI原油创今年一月第一周以来的最大日内涨幅。此外，油价还受到美元下跌的支撑。
907,2019-06-20 22:53:21,,美股油气企业板块涨2.08%。Lilis Energy涨10.53%、哥伦比亚国家石油涨4.78%、EQT能源涨4.65%、马拉松石油涨4.1%、巴西石油公司涨2.82%、中石油涨2.58%、康菲石油涨2.5%。
908,2019-06-20 22:49:32,,美国众议院议长佩洛西：伊朗的形势很危险，我们无意与伊朗进入战争。
909,2019-06-20 22:49:08,,WTI原油涨逾6%，现报57.21美元/桶。
910,2019-06-20 22:44:24,,【中国黄金集团据称研究收购加拿大Iamgold的股份】中国黄金集团有限公司正在研究收购加拿大Iamgold（IAG.N）的部分股份。Iamgold今日股价创下逾四年最大涨幅，一度涨超8%。知情人士透露，Iamgold正在研究部分或全部出售公司的可能性，并与几家潜在收购方进行了接触。
911,2019-06-20 22:41:12,,【 中信建投策略评重组新规：重组新规提升质量 长期牛市再上台阶 】 中信建投策略评重组新规：并购重组的放松有利于提升上市公司质量，繁荣资本市场。由于放开创业板的借壳上市，对于创业板的壳公司，一旦资产注入，将极大地提升创业板质量，带动创业板整体估值上升。我们对于未来市场长期乐观，备战金秋将沿着“消费基石，先锋科创”的方向展开，建议投资者逐步布局，并购重组放松将给券商带来更多业务机会，券商特别是投行能力较强的头部券商是受益的方向。
912,2019-06-20 22:40:26,,【第二十一届中国科协年会将以科技助力东北振兴】第二十一届中国科协年会将于6月29日-30日在黑龙江省举办。中国科协学会学术部副部长刘兴平20日在相关发布会上介绍，本届年会立足黑龙江，辐射东北，将搭建科技助力东北经济社会发展的全方位协作平台。年会组织150余家科技创新型企业、投资机构、科技成果转化机构及100多家全国学会面向东三省，联合东北70余个地方学会和企业，在东北进行就地对接整合，推动东北产业转型升级。
913,2019-06-20 22:38:31,,【波罗的海干散货指数连续5天上涨】波罗的海干散货指数周四上涨1.3%或15点至1194点，已连续5日上涨，创近5个月以来新高，受来自澳大利亚与巴西需求增加的影响。海岬型船运价指数涨29点或1.4%至2080点，创1月9月以来新高，日均获利上涨376美元，报16869美元。航运经纪商指出，海岬型船指数上涨主要受澳大利亚6月即期船只需求大增的刺激。巴拿马型船运价指数跌9点或0.8%报1101点，已连续15日下跌，日均获利降80美元，报8837美元。
914,2019-06-20 22:31:16,,法国兴业银行：美联储7月份料将降息25个基点，9月份料将再次行动。如果美国经济所存在疲软问题出现恶化，恐怕FOMC得采取更加激进的降息行动。
915,2019-06-20 22:30:49,,EIA天然气报告：美国天然气库存总量为22030亿立方英尺，较去年同期增加2090亿立方英尺，同时较5年均值低1990亿立方英尺。
916,2019-06-20 22:25:07,,美油刷新5月30日以来高位至56.72美元/桶，日内涨幅扩大到5.08%。
917,2019-06-20 22:20:32,,WTI原油短线上扬近0.3美元，现报56.25美元/桶。此前美国总统特朗普表示伊朗犯了一个非常大的错误。
918,2019-06-20 22:17:55,,【刘鹤会见德国联邦经济和能源部长阿尔特迈尔】 国务院副总理刘鹤20日会见来华访问的德国联邦经济和能源部长阿尔特迈尔。刘鹤表示，当前中德关系发展势头良好，两国高层交往频繁，互信不断增强。希望双方把握机遇，加强双边和多边领域务实合作，让两国企业和人民真正受益，推动完善全球经济治理，共同维护世界繁荣与稳定。阿尔特迈尔表示，德方高度重视发展双边经贸关系，德国企业对华合作意愿强烈。德方愿与中方增进相互理解，深化多领域合作，传递促进多边主义的重要信号。 （新华社）
